gene,CK_mean,HS_mean,loop_ckmean,loop_hsmean,K4_ckmean,K4_hsmean,K27_ckmean,K27_hsmean,atac_ckmean,atac_hsmean,com_ckmean,com_hsmean
Zm00001d033082,0.521867865,1.383489203,-0.588329646,-0.442085979,2.541224258,2.015498684,0.285711845,0.527047277,0.005585543,-0.027208363,-0.23396169,-0.13950816
Zm00001d033080,0.162329504,0.020190913,-0.010648156,-0.553186907,1.416329642,1.242862972,-0.123837101,-0.184155487,-0.043361634,-0.047284743,-0.23396169,-0.13950816
Zm00001d007700,0,0,-0.340751865,-0.969815384,-0.751092783,-1.059885428,1.584739643,0.285366121,-0.165682015,-0.131613785,0.717216244,0.529535788
Zm00001d019124,5.979175105,4.714195815,0.493676954,0.881866739,0.094860135,0.045790899,-0.161667619,-0.067754755,-0.086670274,-0.062906411,-0.282743,0.056845307
Zm00001d030750,1.013162791,2.574412948,-0.239886843,-0.025457501,-0.346350857,-0.560479783,-0.223631247,0.233749687,0.079919159,0.086936966,-1.177073768,-1.763031072
Zm00001d016350,0,0.01337507,-0.707533763,-0.673546245,0.478519174,0.25914649,0.302392315,0.190214708,-0.107780165,-0.096382647,-1.897021893,-1.584523539
Zm00001d016351,0,0,1.185977787,0.557822368,-0.590515299,-0.546247007,5.398195777,6.338950076,-0.161934172,-0.145895404,-1.836870835,-1.77167762
Zm00001d016354,0.038402467,0,1.192854948,1.057776541,0.642978518,0.584941547,4.173296816,4.53189075,-0.062190066,-0.041724504,-1.836870835,-1.77167762
Zm00001d022131,0.434844721,2.265066073,0.897137042,0.766136607,-0.744191423,-0.854398031,-0.158622937,-0.169544582,-0.011071465,-0.033649419,1.39778701,0.744086883
Zm00001d047882,2.940244005,3.07804247,0.242431354,0.64670311,-0.693397924,-0.783607718,-0.144406895,-0.181541979,-0.014159594,0.029859847,1.630404938,1.277931492
Zm00001d013653,3.110806987,3.32534175,0.298824071,0.196744354,-0.896220267,-0.921754927,-0.213031554,-0.261227869,-0.05358774,0.006019003,0.996100339,1.195843367
Zm00001d047884,0,0,0.319455552,0.002317731,-1.247507829,-1.26065053,-0.302632444,-0.230923037,0.084168223,0.102195107,1.630404938,1.277931492
Zm00001d038489,2.176489375,2.535974711,1.048434576,0.724473759,0.178439606,-0.157796649,-0.17152131,-0.333602271,0.040507866,0.041214359,1.128448426,1.29663224
Zm00001d047889,0.404631048,0.110194841,0.990666427,1.279978396,-0.947245572,-0.994551568,-0.178496404,-0.094469462,0.042907025,0.102025128,1.311219954,1.096280181
Zm00001d038485,5.231312166,4.058952636,-0.221547748,-0.31246823,0.338896354,0.330851945,0.400775989,0.129691838,0.167542682,0.027946993,0.322320893,-0.016386499
Zm00001d038482,0,0,1.034680254,0.557822368,-1.267487258,-1.312563729,-0.160839926,-0.241193915,-0.094686859,-0.009551059,1.490225901,1.237481816
Zm00001d038481,1.366151156,0.892184532,1.832430883,1.33552886,0.421664275,0.265001462,-0.216544052,-0.219567471,0.045460767,0.053163216,1.490225901,1.237481816
Zm00001d033335,1.704947048,2.778575022,0.18191234,-0.386535515,1.508886646,1.120170099,1.45382617,2.02759251,-0.16484181,-0.150125061,-0.321869182,-0.422168303
Zm00001d033334,3.354332918,2.791945036,-0.386599602,-0.488378032,-0.675761457,-0.718422625,-0.124858692,-0.115995801,-0.112118658,-0.073328574,0.08293057,-0.040741466
Zm00001d033337,3.650307327,4.059136647,-0.574575325,-0.580962138,-0.665605836,-0.695396908,-0.272502604,-0.365066455,-0.169288015,-0.140508507,-0.321869182,-0.422168303
Zm00001d033330,0,0,-0.890924713,-1.136466776,1.398024316,1.214765001,-0.211986949,-0.328845742,-0.08629163,-0.091005299,-0.218959839,0.039743576
Zm00001d033338,5.732555702,2.937203506,-0.574575325,-0.580962138,-0.860991685,-0.863583437,-0.268939189,-0.286766512,-0.186296524,-0.150783529,-0.310902623,-0.141164213
Zm00001d023662,0.045058014,0.35454356,-1.358571633,-1.340151809,0,0,0,0,-0.141118572,-0.129677547,-1.172815924,-0.755934823
Zm00001d023664,1.935515191,5.761098567,-1.509869166,-1.275342935,0,0,0,0,-0.136285194,-0.111638783,-0.822274154,-0.687145741
Zm00001d027569,0,0,0.576202881,0.835574686,-1.162569512,-1.167531016,-0.175134998,-0.262686037,0.298803442,0.315563529,-0.50387029,-0.618280956
Zm00001d027568,0.362764616,1.5362479,0.576202881,0.835574686,0.203456875,-1.337771816,-0.264749958,-0.344523367,-0.077147833,0.003865485,-0.50387029,-0.618280956
Zm00001d023669,3.746240415,5.434507759,-1.358571633,-1.067028696,0,0,0,0,-0.028898762,0.004808594,-0.925117017,-0.991592841
Zm00001d036300,3.534263139,4.992363628,-0.753381501,-0.942040153,0.083271998,0.08532592,-0.183601159,0.038099449,-0.000213958,-0.050446815,-1.509586573,-1.195152174
Zm00001d036305,3.640239922,4.399135493,0.356133742,0.233777996,-0.553173781,-0.655293942,-0.189475056,-0.279490218,-0.178121143,-0.166000991,-0.746407662,-0.054354172
Zm00001d032166,4.034192381,3.831289135,-0.010648156,-0.081007965,-1.024826608,-1.089515138,-0.130577731,-0.01886457,0.048167618,0.13812384,-0.560935772,-1.312320042
Zm00001d018295,2.846222436,3.981842761,2.960285221,4.835208074,-0.678072502,-0.665041924,-0.228376259,-0.240194773,-0.097036484,-0.082676874,2.814429363,3.017157033
Zm00001d018297,4.435413952,5.811035236,0.63580494,1.210540316,0.000200344,0.680936426,-0.207810681,-0.290641072,0.216910971,0.018534285,2.814429363,3.017157033
Zm00001d018291,1.463424888,2.32150388,2.960285221,4.835208074,-0.993332346,-0.959111136,-0.211295298,-0.16602112,-0.011290567,0.016153082,2.814429363,3.017157033
Zm00001d018290,5.309061817,5.05635809,2.960285221,4.835208074,0.31479681,0.381060525,-0.222544779,-0.389751572,0.121998555,0.066905232,2.814429363,3.017157033
Zm00001d012629,1.199030062,0.789923962,1.749904956,1.141102237,-0.414824217,-0.390184617,-0.241685886,-0.313146982,-0.009230997,-0.007260475,-0.737432334,-0.393235038
Zm00001d018298,1.631302838,3.243917277,-0.139021821,0.002317731,0.480569916,0.618326385,-0.227998608,-0.286356609,0.047961075,0.015485046,2.814429363,3.017157033
Zm00001d049831,3.195151288,2.390839805,-0.62959261,-0.539299291,-0.197356935,-0.307024964,-0.193687284,-0.138943993,0.033034468,-0.033621072,-1.595650119,-1.474162839
Zm00001d042400,3.585352457,4.24781794,0.567033334,-0.525411675,-0.415929254,-0.440749406,-0.175978702,-0.062908502,0.102171775,0.059614887,-3.291961189,-3.324102496
Zm00001d009532,2.840152606,3.481407191,0.085632092,-0.469861211,0.167171167,0.371226714,-0.220686428,-0.350721662,0.049927363,-0.005753895,-0.808597581,-0.800948839
Zm00001d012624,4.002539702,5.036543423,1.271254579,1.279978396,-0.652180666,-0.548393942,-0.227104023,-0.295686996,-0.062118087,-0.041270208,-1.219427806,-1.177515156
Zm00001d009530,0.139069964,0.097414828,-0.780890143,-0.900377305,1.284796411,1.361988149,-0.237471146,-0.104335184,0.012663199,-0.043655504,-0.83833631,-0.565085161
Zm00001d033483,9.273066033,8.626609195,-0.129852273,-0.386535515,-0.698117357,-0.168864094,-0.199910943,-0.172417952,0.19259687,-0.000559419,-0.019298268,-0.144508964
Zm00001d033481,0.574307904,0.876653802,-0.560821004,-0.664287834,-0.548352277,-0.885199508,-0.125601923,-0.231231446,-0.040752953,0.011994757,0.239554483,0.112620913
Zm00001d024030,1.15607145,0.898636356,-1.331062991,-1.414219094,0,0,0,0,-0.066256412,-0.031381326,-3.092267377,-2.74780931
Zm00001d024036,2.813772573,3.775289636,-0.732750019,-0.830939225,0,0,0,0,-0.089885612,-0.010545169,-1.616113838,-1.24671011
Zm00001d024034,1.696034481,2.754500095,-0.492049398,-0.664287834,0,0,0,0,-0.037493574,0.036721928,-1.779934493,-1.445979077
Zm00001d024035,0.021584432,0.095830825,-0.845076975,-0.895748099,0,0,0,0,-0.19019763,-0.15089532,-1.701219246,-1.304895397
Zm00001d044936,0,0,-0.643346931,0.002317731,1.143129735,1.779533416,0.38122603,1.315436379,-0.06546923,0.004898922,0.406148451,0.599172483
Zm00001d031655,7.698826559,7.678270673,-0.161945689,0.023149155,1.518748848,2.348763099,-0.000407448,-0.240750217,0.282217514,0.06883388,-0.232188766,-0.391460122
Zm00001d031657,5.042264106,4.009401699,0.236929625,0.113418658,-0.300949143,-0.145728738,-0.129554486,-0.329558809,0.073312098,-0.014727337,-0.141571298,-0.388882503
Zm00001d031651,2.405258395,3.626539285,-1.000959282,-1.164242007,-0.591639573,-0.555687814,-0.190048865,-0.406983174,-0.17159967,-0.131770716,-0.190229581,-0.692427708
Zm00001d040829,4.497540453,4.849531058,-0.547066683,-0.497636443,-0.391590377,-0.298945772,-0.196700588,-0.161000688,-0.05066723,-0.026742719,-1.536401882,-1.174281581
Zm00001d031653,7.126471692,6.148500058,-0.567698165,-0.553186907,-0.252571795,0.165940754,-0.1115438,-0.096775584,0.149676124,0.122359204,-0.249999728,-0.185159479
Zm00001d040827,4.932926696,4.601135491,0.062708223,0.057868194,-0.751125994,-0.772043754,-0.156949739,0.050924116,-0.061508186,0.011741438,-1.375766348,-1.265455368
Zm00001d040826,3.276887981,4.385462882,-0.148191368,-0.219884124,-1.041520023,-0.655318359,-0.243248911,-0.45503434,0.007172696,-0.053309158,-1.375766348,-1.265455368
Zm00001d031658,0,0,-0.203208653,-0.23377174,-1.330201551,-1.197342765,-0.172002249,-0.420590383,0.019866182,-0.086572666,-0.39373621,0.077057909
Zm00001d031659,5.915988824,4.033948414,-0.141314208,-0.094895581,-0.808476692,-0.803583943,-0.171955384,-0.171036832,0.10100981,0.020492585,-0.39373621,0.077057909
Zm00001d040820,0,0,-0.377430055,-0.4606028,-0.036308592,-0.122196431,-0.207790437,-0.268442004,-0.15965231,-0.117068313,-1.749079624,-1.538811475
Zm00001d008706,10.74292769,6.932135884,0.18191234,-0.414310747,0.935283028,1.379023571,0.40751519,0.453347617,0.171289181,0.018964833,-0.582691783,-0.816426261
Zm00001d046370,0.424867997,0.697086404,-0.725872858,-0.358760284,0.688433113,0.070404815,0.005380703,0.088269298,-0.02132645,-0.001509879,-1.644019419,-1.188456417
Zm00001d046378,7.920099302,7.815583957,-0.404938697,-1.016107438,1.017841595,0.812428162,-0.014051192,0.567733493,0.261266867,0.30011271,-1.010116506,-0.417561311
Zm00001d045399,0.17142676,0,-0.670855574,-0.30320982,-1.215076575,-0.868182609,-0.202906213,-0.160851532,-0.011077643,0.063731032,0.826620594,1.586664453
Zm00001d031765,0,0,-0.333874704,-0.823995417,0.774352165,0.602986193,-0.135452472,-0.207861564,-0.085921231,-0.110017062,-0.527889177,-0.770518412
Zm00001d028802,2.172140988,3.605908087,-0.39576915,-0.636512602,-0.826268454,-0.732379408,-0.213740324,-0.380375665,-0.157978465,-0.118569804,-0.642586322,-0.886997539
Zm00001d030681,0,0,-0.959696319,-0.789276377,-0.967295445,-0.958581425,-0.240173788,-0.106473104,-0.113778811,-0.096645789,-1.561492122,-1.19454151
Zm00001d022320,0.84436744,0.598987634,-0.835907428,-1.192017239,0.310180435,0.384270299,2.546947355,4.78865781,0.076784465,0.018732212,0.371178016,-0.210203132
Zm00001d022323,0.088419794,0.220031478,-1.110993852,-0.858714457,0.401076917,0.305287491,-0.198271779,-0.073782035,-0.002735264,0.028696454,0.632917922,0.224231998
Zm00001d025079,3.137402204,3.111307802,0.016860486,-0.247659356,0,0,0,0,-0.17977837,-0.172738759,-0.455624966,-0.058631018
Zm00001d025075,3.690526197,4.207824515,-0.258225938,-0.400423131,0,0,0,0,-0.145038593,-0.098855627,-1.287110729,-0.909350588
Zm00001d025074,0.20370776,0,-0.533312362,-0.553186907,0,0,0,0,-0.064061623,0.031553486,-1.287110729,-0.909350588
Zm00001d020640,2.742082405,2.910188735,-0.368260507,-0.74761353,-0.527163358,-0.428730584,-0.111740619,0.178664243,-0.099936582,-0.034862315,0.840406075,0.977197193
Zm00001d020643,2.895273147,3.647410225,-0.423277792,-0.344872668,-0.551893695,-0.597145557,-0.183603129,-0.118538706,-0.113347788,-0.108049514,0.040019858,0.130712089
Zm00001d020647,4.674312585,4.771114351,-0.166530463,-0.340243462,-0.199451849,-0.221520635,-0.17682077,-0.104606834,-0.117794754,-0.124972216,5.09E-05,-0.001876188
Zm00001d020646,0.321210801,0.146296785,0.29194691,-0.164333661,0.224414361,0.235297575,-0.166789935,-0.008043033,-0.132264233,-0.116403938,-0.370328225,-0.807190388
Zm00001d021512,4.906708227,4.886629352,-0.877170391,-0.594849754,-0.27732559,-0.3888148,-0.179893041,-0.234836471,0.029920001,-0.033593442,0.377531753,0.320564319
Zm00001d021516,3.870188626,4.039181393,0.97966297,0.557822368,-0.663937148,-0.835090697,-0.111883687,0.014843703,0.027346773,0.100177528,-0.097809402,-0.043893168
Zm00001d021517,2.968927488,4.043895298,0.29194691,0.099531042,0.672658797,0.546494344,-0.246198752,-0.239771594,-0.094664448,-0.064025464,-0.029913108,0.497998686
Zm00001d021518,4.61483185,3.745943087,0.29194691,0.099531042,0.273304083,0.187371712,-0.214162246,-0.122701427,0.009653348,0.052410399,-0.029913108,0.497998686
Zm00001d021519,4.555717641,3.520838297,-0.175700011,-0.636512602,-0.312427344,-0.538641577,-0.168665724,-0.184846077,0.11804593,0.040939564,-0.029913108,0.497998686
Zm00001d006618,0.454371398,0.876794179,0.05812345,-0.053232733,-0.376301149,-0.63803452,-0.188865163,-0.408988737,0.150735717,0.117807322,1.128053423,0.96329624
Zm00001d006619,2.691515926,3.98767916,0.05812345,-0.053232733,2.820382663,2.494183486,-0.134752059,0.065981141,0.377601622,0.268589117,1.128053423,0.96329624
Zm00001d006616,0,0,0.415735801,0.335620513,-1.019270627,-0.881874719,0.126731331,-0.048416867,0.015619963,0.034100488,0.567793411,0.549493162
Zm00001d006617,0,0,0.415735801,0.335620513,-0.379838187,-0.504432521,1.460264514,1.199509105,-0.084417434,-0.080934492,0.567793411,0.549493162
Zm00001d006612,0.526500554,2.491258797,-0.28573458,-0.368018694,-0.994478709,-0.909999722,-0.005495181,-0.125255656,-0.118638941,-0.077718244,0.408089026,0.395506669
Zm00001d006613,4.515297972,5.599926922,-0.830405699,-0.658732788,-0.642638495,-0.560786658,-0.236575472,-0.093749252,-0.075423481,-0.039774272,0.567793411,0.549493162
Zm00001d006610,4.523282924,3.785983051,-0.28573458,-0.368018694,-0.123641421,-0.19334883,-0.260448812,-0.363543449,-0.10959792,-0.124441019,0.408089026,0.395506669
Zm00001d006611,0,0,-0.28573458,-0.368018694,1.974735411,1.624450096,-0.184348398,-0.270830095,0.007316719,-0.00046356,0.408089026,0.395506669
Zm00001d004133,1.825754291,0.169360637,0.677067903,-0.219884124,0.873999429,0.726349956,-0.194426237,-0.181105147,-0.123885303,-0.079202175,-2.752669549,-2.272236501
Zm00001d028139,1.51884899,2.26087817,-0.767135822,-0.622624986,0.665538462,0.973742559,-0.238075207,-0.395558268,-0.001880139,-0.02670937,0.203286264,0.123463511
Zm00001d028138,0.068362177,0.625239936,-0.767135822,-0.622624986,-1.017090478,-1.155599518,-0.26722447,-0.420097314,-0.088140149,0.002083333,0.203286264,0.123463511
Zm00001d028137,0,0,-1.014713603,-0.879545881,-1.341902926,-1.299668336,-0.258909206,-0.441314477,-0.049322189,-0.025808253,0.57793902,1.050376034
Zm00001d004132,2.226300845,2.863673271,0.677067903,-0.219884124,-0.343830421,-0.405696085,-0.152437202,-0.256960732,-0.213757134,-0.168345733,-2.752669549,-2.272236501
Zm00001d028130,2.150933516,2.5306511,0.140649377,0.085643426,-0.318771816,-0.352027192,-0.171971591,-0.191488583,0.006881782,-0.017142773,-0.373162362,-0.273794587
Zm00001d027918,0.456287492,0.604687501,1.144714824,-0.219884124,-1.255957681,-1.189992088,-0.224837629,-0.350690877,-0.182814126,-0.144606682,-0.203288475,-0.243193374
Zm00001d027919,0,2.568728226,1.144714824,-0.219884124,-1.111556796,-1.146046136,-0.184183259,-0.206330658,-0.138061658,-0.094275156,-0.203288475,-0.243193374
Zm00001d027911,1.368309072,0.549704652,0.016860486,-0.636512602,-1.337426284,-1.289690484,-0.136393739,-0.075136611,-0.142166778,-0.109246764,0.029793183,-0.183244433
Zm00001d027916,5.402035815,3.652845699,0.195666662,-0.386535515,-0.886886237,-0.936450154,-0.181156361,-0.158267877,-0.009288066,-0.005132019,-0.030690815,-0.003311432
Zm00001d022279,0,0,0.392811932,-0.173592071,-0.222041718,0.01069559,7.607356221,7.242506149,0.069216305,0.165397738,0.408749483,0.222923933
Zm00001d022272,6.1061421,3.387118624,-0.137187911,0.013427823,0.094481787,0.270018028,-0.260098876,-0.331756018,0.025659259,-0.03722157,0.969165776,0.540683542
Zm00001d022273,3.116164553,4.977463691,0.026030034,0.178227532,-0.28925527,-0.606266897,-0.219921879,-0.240671737,-0.097888118,-0.071233146,0.865509079,0.578367961
Zm00001d022270,0,0,-0.28573458,-0.414310747,-1.072829865,-1.076728076,-0.225118879,-0.148085668,-0.114781056,-0.117636322,0.969165776,0.540683542
Zm00001d022271,0,0,-0.28573458,-0.414310747,-1.117626522,-1.11263787,-0.214921448,-0.107561164,-0.109470329,-0.103797387,0.969165776,0.540683542
Zm00001d022276,0.991868701,0.478925914,0.044369128,0.224519586,-0.516732157,-0.529120454,-0.221883845,-0.283312427,-0.0873411,-0.05029421,0.931069543,0.720956664
Zm00001d022277,2.133049548,6.149331482,-0.216962974,0.127306274,1.599586267,2.072618478,-0.20033951,-0.094756377,0.30524305,0.248167197,0.931069543,0.720956664
Zm00001d022274,6.742034227,4.600803905,-0.047326346,0.344878924,0.266152667,0.775966837,-0.153203685,-0.345546861,0.225082808,0.091962003,0.527576263,0.701223523
Zm00001d022275,4.002900866,4.050071756,-0.597499194,-0.45134439,-0.275754414,-0.430618522,-0.278760347,-0.312776164,-0.081341411,-0.116491281,0.931069543,0.720956664
Zm00001d002740,1.412294855,0.962535697,1.144714824,0.252294817,0.860855441,0.97185739,-0.267010879,-0.117187734,-0.050683765,0.022579957,0.573357877,-0.049988678
Zm00001d048603,2.005231334,2.909564668,2.47888398,2.724290453,3.318883743,3.614448202,-0.201907622,-0.061429039,0.181003075,0.156391977,0.399586578,1.073983653
Zm00001d002745,0.159138302,0.040638578,2.327586446,0.807799455,-1.329191222,-1.328756835,0.032095835,-0.157793406,-0.15350434,-0.058627354,0.363804074,0.281252221
Zm00001d011465,0.073585819,0.104144735,1.337275321,1.196652701,-0.398660409,-0.36479674,0.047895588,-0.254792529,-0.204295575,-0.16622556,0.143449222,-0.30465354
Zm00001d002747,0,0,-0.182577171,-0.476805019,-0.673445299,-0.584126793,-0.088981346,-0.332553418,0.019992028,0.035200896,0.363804074,0.281252221
Zm00001d051990,0.494467156,0.890223834,-0.945941997,-0.775388761,2.174221465,2.130621721,-0.169685157,-0.2570218,0.001324546,0.014617512,0.424724024,-0.176246981
Zm00001d010732,2.806976886,1.999150002,0.97966297,0.44672144,0.785120171,0.612181217,-0.101947155,-0.254473415,-0.068711269,-0.03796581,0.680384285,0.741762518
Zm00001d010733,5.765050036,6.133291584,0.97966297,0.44672144,-0.042337307,-0.018895261,-0.262324374,-0.31912561,-0.113109195,-0.056606475,0.680384285,0.741762518
Zm00001d010736,0.37681083,0.077534699,-0.457663595,-0.699006874,-0.531051647,-0.563974236,-0.093666432,0.066198005,-0.116228704,-0.123567026,0.29700016,-0.125910432
Zm00001d010734,0,0,0.97966297,0.44672144,-0.395879062,-0.34593639,-0.219618622,-0.4074917,-0.129546478,-0.07599844,0.680384285,0.741762518
Zm00001d018080,2.364612678,3.0466446,5.958727241,5.001859465,1.16181838,1.633877722,-0.177895657,-0.242247776,0.140168097,0.102459233,2.451161909,3.015105068
Zm00001d018081,6.146217522,4.985374235,5.958727241,5.001859465,1.516434046,1.623143912,-0.251068323,-0.293592265,0.554300396,0.153888493,2.728145642,2.514882394
Zm00001d031027,0,0.190660368,2.71270744,1.696606874,-1.222891611,-1.198890387,-0.243419558,-0.411554734,-0.167903192,-0.142102578,-0.803999485,-1.082508062
Zm00001d018082,1.178041705,1.322358915,5.958727241,5.001859465,-0.322271561,-0.2342002,0.478517027,-0.087597734,0.142277483,0.037957648,2.728145642,2.514882394
Zm00001d007822,2.975885713,4.208886002,-0.346253593,0.046758102,-0.346493537,-0.164640166,-0.219005293,-0.340616575,-0.092097613,-0.095566072,1.098168422,1.484033154
